8.30E+03,4.18E+03
8.40E+03,4.28E+03
8.50E+03,4.18E+03
8.68E+03,4.33E+03
8.78E+03,4.43E+03
8.83E+03,4.33E+03
9.28E+03,4.28E+03
9.38E+03,4.28E+03
9.33E+03,4.38E+03
9.40E+03,4.45E+03
9.40E+03,4.55E+03
9.33E+03,4.50E+03
9.22E+03,4.56E+03
9.22E+03,4.71E+03
9.38E+03,4.78E+03
9.22E+03,4.86E+03
9.22E+03,5.01E+03
9.22E+03,5.16E+03
9.22E+03,5.31E+03
9.22E+03,5.46E+03
9.22E+03,5.61E+03
9.48E+03,5.68E+03
9.48E+03,5.53E+03
9.48E+03,5.43E+03
9.48E+03,5.28E+03
9.48E+03,5.03E+03
9.58E+03,5.08E+03
9.73E+03,5.08E+03
9.68E+03,4.98E+03
9.58E+03,4.93E+03
9.53E+03,4.78E+03
9.60E+03,4.68E+03
9.63E+03,4.78E+03
9.78E+03,4.78E+03
9.98E+03,4.60E+03
9.88E+03,4.60E+03
9.80E+03,4.53E+03
9.70E+03,4.53E+03
9.70E+03,4.43E+03
9.80E+03,4.43E+03
9.80E+03,4.33E+03
9.70E+03,4.28E+03
9.60E+03,4.18E+03
9.70E+03,4.13E+03
9.80E+03,4.18E+03
9.88E+03,4.28E+03
9.98E+03,4.28E+03
1.01E+04,4.18E+03
1.03E+04,4.18E+03
1.04E+04,4.18E+03
1.06E+04,4.18E+03
1.07E+04,4.28E+03
1.08E+04,4.28E+03
1.09E+04,4.33E+03
1.09E+04,4.43E+03
1.09E+04,4.53E+03
1.08E+04,4.58E+03
1.07E+04,4.58E+03
1.09E+04,4.78E+03
1.10E+04,4.78E+03
1.12E+04,4.73E+03
1.11E+04,4.68E+03
1.10E+04,4.50E+03
1.10E+04,4.40E+03
1.10E+04,4.28E+03
1.09E+04,4.18E+03
1.10E+04,4.13E+03
1.11E+04,4.18E+03
1.12E+04,4.33E+03
1.14E+04,4.33E+03
1.13E+04,4.43E+03
1.13E+04,4.58E+03
1.13E+04,4.68E+03
1.13E+04,4.78E+03
1.13E+04,4.93E+03
1.15E+04,4.93E+03
1.15E+04,5.08E+03
1.14E+04,5.20E+03
1.14E+04,5.33E+03
1.13E+04,5.28E+03
1.13E+04,5.38E+03
1.12E+04,5.38E+03
1.12E+04,5.28E+03
1.11E+04,5.18E+03
1.11E+04,5.03E+03
1.10E+04,4.98E+03
1.09E+04,5.08E+03
1.10E+04,5.18E+03
1.09E+04,5.28E+03
1.09E+04,5.38E+03
1.08E+04,5.18E+03
1.05E+04,5.18E+03
1.03E+04,5.18E+03
1.03E+04,5.03E+03
1.04E+04,5.08E+03
1.05E+04,4.98E+03
1.03E+04,4.88E+03
1.02E+04,4.98E+03
1.02E+04,5.08E+03
1.01E+04,5.18E+03
9.98E+03,5.18E+03
1.01E+04,5.25E+03
1.01E+04,5.35E+03
1.00E+04,5.45E+03
1.02E+04,5.45E+03
1.03E+04,5.45E+03
1.05E+04,5.45E+03
1.06E+04,5.45E+03
1.07E+04,5.45E+03
1.05E+04,6.03E+03
1.05E+04,6.13E+03
1.07E+04,6.13E+03
1.08E+04,6.03E+03
1.10E+04,6.05E+03
1.12E+04,5.91E+03
1.14E+04,5.98E+03
1.14E+04,6.38E+03
1.14E+04,6.58E+03
1.12E+04,6.58E+03
1.10E+04,6.45E+03
1.10E+04,6.68E+03
1.11E+04,6.78E+03
1.10E+04,6.88E+03
1.12E+04,6.98E+03
1.14E+04,6.98E+03
1.13E+04,7.08E+03
1.14E+04,7.15E+03
1.11E+04,7.15E+03
1.10E+04,7.15E+03
1.09E+04,7.33E+03
1.09E+04,7.43E+03
1.11E+04,7.43E+03
1.12E+04,7.48E+03
1.11E+04,7.58E+03
1.12E+04,7.63E+03
1.12E+04,7.73E+03
1.10E+04,7.73E+03
1.10E+04,7.83E+03
1.12E+04,7.83E+03
1.13E+04,7.88E+03
1.14E+04,7.93E+03
1.14E+04,8.08E+03
1.13E+04,8.08E+03
1.13E+04,8.18E+03
1.14E+04,8.23E+03
1.14E+04,8.38E+03
1.13E+04,8.33E+03
1.12E+04,8.33E+03
1.11E+04,8.23E+03
1.10E+04,8.23E+03
1.09E+04,7.98E+03
1.08E+04,7.83E+03
1.08E+04,7.60E+03
1.07E+04,7.58E+03
1.08E+04,7.43E+03
1.07E+04,7.43E+03
1.05E+04,7.43E+03
1.05E+04,7.58E+03
1.05E+04,7.75E+03
1.03E+04,7.75E+03
1.04E+04,7.88E+03
1.05E+04,7.93E+03
1.06E+04,7.83E+03
1.06E+04,7.98E+03
1.07E+04,7.98E+03
1.07E+04,8.08E+03
1.06E+04,8.13E+03
1.05E+04,8.08E+03
1.04E+04,8.03E+03
1.04E+04,8.13E+03
1.03E+04,8.23E+03
1.02E+04,8.23E+03
1.02E+04,8.13E+03
1.03E+04,7.98E+03
1.01E+04,7.98E+03
1.00E+04,7.88E+03
1.00E+04,7.78E+03
9.83E+03,7.83E+03
9.63E+03,7.73E+03
9.48E+03,7.73E+03
9.43E+03,7.63E+03
9.58E+03,7.63E+03
9.63E+03,7.48E+03
9.73E+03,7.58E+03
9.83E+03,7.48E+03
1.00E+04,7.53E+03
9.98E+03,7.43E+03
9.93E+03,7.28E+03
9.83E+03,7.08E+03
9.63E+03,7.08E+03
9.73E+03,6.98E+03
9.88E+03,6.78E+03
9.73E+03,6.78E+03
9.58E+03,6.83E+03
9.58E+03,6.68E+03
9.73E+03,6.43E+03
9.63E+03,6.20E+03
9.73E+03,6.03E+03
9.63E+03,6.00E+03
9.23E+03,6.38E+03
9.23E+03,6.53E+03
9.38E+03,6.53E+03
9.38E+03,6.68E+03
9.23E+03,6.68E+03
9.23E+03,6.88E+03
9.23E+03,7.08E+03
9.23E+03,7.26E+03
9.23E+03,7.26E+03
9.23E+03,7.41E+03
9.23E+03,7.41E+03
9.23E+03,7.56E+03
9.23E+03,7.56E+03
9.23E+03,7.71E+03
9.23E+03,7.71E+03
9.33E+03,7.83E+03
9.23E+03,7.88E+03
9.23E+03,7.98E+03
9.23E+03,8.08E+03
9.23E+03,8.18E+03
9.23E+03,8.28E+03
9.23E+03,8.38E+03
9.23E+03,8.48E+03
9.28E+03,8.83E+03
9.48E+03,8.83E+03
9.58E+03,8.82E+03
9.85E+03,8.70E+03
9.88E+03,8.83E+03
1.00E+04,8.73E+03
1.01E+04,8.83E+03
1.02E+04,8.73E+03
1.01E+04,8.58E+03
1.03E+04,8.38E+03
1.03E+04,8.48E+03
1.03E+04,8.63E+03
1.05E+04,8.78E+03
1.06E+04,8.78E+03
1.07E+04,8.78E+03
1.08E+04,8.78E+03
1.09E+04,8.78E+03
1.09E+04,8.63E+03
1.09E+04,8.53E+03
1.10E+04,8.58E+03
1.12E+04,8.48E+03
1.13E+04,8.43E+03
1.14E+04,8.58E+03
1.15E+04,8.68E+03
1.14E+04,8.78E+03
1.13E+04,9.33E+03
1.13E+04,9.43E+03
1.13E+04,9.53E+03
1.13E+04,9.73E+03
1.13E+04,9.83E+03
1.11E+04,1.01E+04
1.14E+04,1.01E+04
1.14E+04,1.03E+04
1.14E+04,1.04E+04
1.14E+04,1.05E+04
1.14E+04,1.06E+04
1.14E+04,1.08E+04
1.13E+04,1.10E+04
1.11E+04,1.10E+04
1.11E+04,1.11E+04
1.10E+04,1.11E+04
1.09E+04,1.11E+04
1.09E+04,1.10E+04
1.06E+04,1.09E+04
1.06E+04,1.11E+04
1.03E+04,1.13E+04
1.04E+04,1.13E+04
1.06E+04,1.13E+04
1.07E+04,1.14E+04
1.08E+04,1.14E+04
1.09E+04,1.15E+04
1.09E+04,1.16E+04
1.09E+04,1.17E+04
1.08E+04,1.17E+04
1.07E+04,1.17E+04
1.09E+04,1.19E+04
1.10E+04,1.19E+04
1.12E+04,1.19E+04
1.11E+04,1.18E+04
1.10E+04,1.17E+04
1.10E+04,1.16E+04
1.10E+04,1.14E+04
1.09E+04,1.13E+04
1.10E+04,1.13E+04
1.11E+04,1.13E+04
1.12E+04,1.15E+04
1.14E+04,1.15E+04
1.13E+04,1.16E+04
1.13E+04,1.17E+04
1.13E+04,1.18E+04
1.13E+04,1.19E+04
1.13E+04,1.21E+04
1.15E+04,1.21E+04
1.15E+04,1.22E+04
1.14E+04,1.24E+04
1.14E+04,1.25E+04
1.13E+04,1.24E+04
1.13E+04,1.25E+04
1.12E+04,1.25E+04
1.12E+04,1.24E+04
1.11E+04,1.23E+04
1.11E+04,1.22E+04
1.10E+04,1.21E+04
1.09E+04,1.22E+04
1.10E+04,1.23E+04
1.09E+04,1.24E+04
1.09E+04,1.25E+04
1.08E+04,1.23E+04
1.05E+04,1.23E+04
1.04E+04,1.22E+04
1.05E+04,1.21E+04
1.03E+04,1.20E+04
1.02E+04,1.21E+04
1.02E+04,1.22E+04
1.03E+04,1.22E+04
1.03E+04,1.23E+04
1.01E+04,1.23E+04
9.98E+03,1.23E+04
1.01E+04,1.24E+04
1.01E+04,1.25E+04
1.00E+04,1.26E+04
1.02E+04,1.26E+04
1.03E+04,1.26E+04
1.05E+04,1.26E+04
1.06E+04,1.26E+04
1.07E+04,1.26E+04
1.05E+04,1.32E+04
1.05E+04,1.33E+04
1.07E+04,1.33E+04
1.08E+04,1.32E+04
1.10E+04,1.32E+04
1.12E+04,1.31E+04
1.14E+04,1.31E+04
1.14E+04,1.35E+04
1.14E+04,1.37E+04
1.12E+04,1.37E+04
1.10E+04,1.36E+04
1.10E+04,1.38E+04
1.11E+04,1.39E+04
1.10E+04,1.40E+04
1.12E+04,1.41E+04
1.14E+04,1.41E+04
1.13E+04,1.42E+04
1.14E+04,1.43E+04
1.11E+04,1.43E+04
1.10E+04,1.43E+04
1.09E+04,1.45E+04
1.09E+04,1.46E+04
1.08E+04,1.48E+04
1.07E+04,1.47E+04
1.08E+04,1.46E+04
1.07E+04,1.46E+04
1.05E+04,1.46E+04
1.05E+04,1.47E+04
1.05E+04,1.49E+04
1.03E+04,1.49E+04
1.04E+04,1.50E+04
1.04E+04,1.52E+04
1.04E+04,1.53E+04
1.05E+04,1.52E+04
1.06E+04,1.53E+04
1.07E+04,1.52E+04
1.07E+04,1.51E+04
1.06E+04,1.51E+04
1.05E+04,1.51E+04
1.06E+04,1.50E+04
1.08E+04,1.50E+04
1.09E+04,1.51E+04
1.10E+04,1.50E+04
1.10E+04,1.49E+04
1.11E+04,1.47E+04
1.11E+04,1.46E+04
1.12E+04,1.46E+04
1.12E+04,1.48E+04
1.12E+04,1.49E+04
1.12E+04,1.50E+04
1.13E+04,1.50E+04
1.14E+04,1.51E+04
1.14E+04,1.52E+04
1.13E+04,1.52E+04
1.13E+04,1.53E+04
1.14E+04,1.54E+04
1.14E+04,1.55E+04
1.14E+04,1.57E+04
1.15E+04,1.58E+04
1.14E+04,1.59E+04
1.12E+04,1.56E+04
1.13E+04,1.56E+04
1.13E+04,1.55E+04
1.12E+04,1.55E+04
1.11E+04,1.54E+04
1.10E+04,1.54E+04
1.09E+04,1.57E+04
1.10E+04,1.57E+04
1.09E+04,1.58E+04
1.09E+04,1.59E+04
1.08E+04,1.59E+04
1.07E+04,1.59E+04
1.06E+04,1.59E+04
1.05E+04,1.59E+04
1.03E+04,1.58E+04
1.02E+04,1.59E+04
1.01E+04,1.60E+04
9.88E+03,1.60E+04
9.85E+03,1.59E+04
1.00E+04,1.59E+04
1.01E+04,1.57E+04
1.03E+04,1.56E+04
1.03E+04,1.55E+04
1.03E+04,1.54E+04
1.02E+04,1.54E+04
1.02E+04,1.53E+04
1.03E+04,1.51E+04
1.01E+04,1.51E+04
1.00E+04,1.50E+04
1.00E+04,1.49E+04
9.83E+03,1.50E+04
9.63E+03,1.49E+04
9.48E+03,1.49E+04
9.43E+03,1.48E+04
9.58E+03,1.48E+04
9.63E+03,1.46E+04
9.73E+03,1.47E+04
9.83E+03,1.46E+04
1.00E+04,1.47E+04
9.98E+03,1.46E+04
9.93E+03,1.44E+04
9.83E+03,1.42E+04
9.63E+03,1.42E+04
9.73E+03,1.41E+04
9.88E+03,1.39E+04
9.73E+03,1.39E+04
9.58E+03,1.40E+04
9.58E+03,1.38E+04
9.73E+03,1.36E+04
9.63E+03,1.34E+04
9.73E+03,1.32E+04
9.63E+03,1.32E+04
9.23E+03,1.35E+04
9.23E+03,1.37E+04
9.38E+03,1.37E+04
9.38E+03,1.38E+04
9.23E+03,1.38E+04
9.23E+03,1.40E+04
9.23E+03,1.42E+04
9.23E+03,1.44E+04
9.23E+03,1.44E+04
9.23E+03,1.46E+04
9.23E+03,1.46E+04
9.23E+03,1.47E+04
9.23E+03,1.47E+04
9.23E+03,1.49E+04
9.23E+03,1.49E+04
9.33E+03,1.50E+04
9.23E+03,1.50E+04
9.23E+03,1.51E+04
9.23E+03,1.52E+04
9.23E+03,1.53E+04
9.23E+03,1.54E+04
9.23E+03,1.55E+04
9.23E+03,1.56E+04
9.58E+03,1.60E+04
9.48E+03,1.60E+04
9.28E+03,1.60E+04
8.90E+03,1.58E+04
8.80E+03,1.59E+04
8.80E+03,1.57E+04
8.73E+03,1.56E+04
8.63E+03,1.56E+04
8.43E+03,1.57E+04
8.33E+03,1.57E+04
8.33E+03,1.58E+04
8.38E+03,1.59E+04
8.23E+03,1.59E+04
8.13E+03,1.59E+04
8.03E+03,1.59E+04
7.93E+03,1.59E+04
7.70E+03,1.58E+04
7.70E+03,1.56E+04
7.70E+03,1.55E+04
7.55E+03,1.57E+04
7.63E+03,1.59E+04
7.53E+03,1.60E+04
7.48E+03,1.59E+04
7.33E+03,1.60E+04
7.30E+03,1.59E+04
7.03E+03,1.60E+04
6.93E+03,1.60E+04
6.73E+03,1.60E+04
6.68E+03,1.56E+04
6.68E+03,1.55E+04
6.68E+03,1.54E+04
6.68E+03,1.53E+04
6.68E+03,1.52E+04
6.68E+03,1.51E+04
6.68E+03,1.50E+04
6.78E+03,1.50E+04
6.68E+03,1.49E+04
6.68E+03,1.49E+04
6.68E+03,1.47E+04
6.68E+03,1.47E+04
6.68E+03,1.46E+04
6.68E+03,1.46E+04
6.68E+03,1.44E+04
6.68E+03,1.44E+04
6.68E+03,1.42E+04
6.68E+03,1.40E+04
6.68E+03,1.38E+04
6.83E+03,1.38E+04
6.83E+03,1.37E+04
6.68E+03,1.37E+04
6.68E+03,1.35E+04
7.08E+03,1.32E+04
7.18E+03,1.32E+04
7.08E+03,1.34E+04
7.18E+03,1.36E+04
7.03E+03,1.38E+04
7.03E+03,1.40E+04
7.18E+03,1.39E+04
7.33E+03,1.39E+04
7.18E+03,1.41E+04
7.08E+03,1.42E+04
7.28E+03,1.42E+04
7.38E+03,1.44E+04
7.43E+03,1.46E+04
7.48E+03,1.47E+04
7.28E+03,1.46E+04
7.18E+03,1.47E+04
7.08E+03,1.46E+04
7.03E+03,1.48E+04
6.88E+03,1.48E+04
6.93E+03,1.49E+04
7.08E+03,1.49E+04
7.28E+03,1.50E+04
7.45E+03,1.49E+04
7.45E+03,1.50E+04
7.58E+03,1.51E+04
7.73E+03,1.51E+04
7.68E+03,1.53E+04
7.60E+03,1.54E+04
7.70E+03,1.54E+04
7.88E+03,1.53E+04
7.88E+03,1.52E+04
7.98E+03,1.52E+04
8.08E+03,1.53E+04
8.18E+03,1.52E+04
8.18E+03,1.51E+04
8.08E+03,1.51E+04
8.03E+03,1.50E+04
7.98E+03,1.51E+04
7.88E+03,1.50E+04
7.75E+03,1.49E+04
7.90E+03,1.49E+04
7.98E+03,1.47E+04
7.98E+03,1.46E+04
8.13E+03,1.46E+04
8.23E+03,1.46E+04
8.18E+03,1.47E+04
8.28E+03,1.48E+04
8.23E+03,1.50E+04
8.38E+03,1.51E+04
8.43E+03,1.54E+04
8.53E+03,1.54E+04
8.63E+03,1.55E+04
8.73E+03,1.55E+04
8.88E+03,1.55E+04
8.88E+03,1.54E+04
8.73E+03,1.53E+04
8.78E+03,1.52E+04
8.88E+03,1.52E+04
8.88E+03,1.51E+04
8.78E+03,1.50E+04
8.63E+03,1.50E+04
8.48E+03,1.50E+04
8.48E+03,1.49E+04
8.63E+03,1.49E+04
8.63E+03,1.48E+04
8.53E+03,1.47E+04
8.63E+03,1.46E+04
8.53E+03,1.46E+04
8.38E+03,1.46E+04
8.33E+03,1.45E+04
8.43E+03,1.43E+04
8.58E+03,1.43E+04
8.85E+03,1.43E+04
8.78E+03,1.42E+04
8.83E+03,1.41E+04
8.63E+03,1.41E+04
8.43E+03,1.40E+04
8.53E+03,1.39E+04
8.43E+03,1.38E+04
8.48E+03,1.36E+04
8.63E+03,1.37E+04
8.85E+03,1.37E+04
8.85E+03,1.35E+04
8.85E+03,1.31E+04
8.67E+03,1.31E+04
8.48E+03,1.32E+04
8.28E+03,1.32E+04
8.13E+03,1.33E+04
7.98E+03,1.33E+04
7.98E+03,1.32E+04
8.13E+03,1.26E+04
8.03E+03,1.26E+04
7.93E+03,1.26E+04
7.78E+03,1.26E+04
7.63E+03,1.26E+04
7.48E+03,1.26E+04
7.50E+03,1.25E+04
7.50E+03,1.24E+04
7.43E+03,1.23E+04
7.58E+03,1.23E+04
7.68E+03,1.22E+04
7.63E+03,1.21E+04
7.78E+03,1.20E+04
7.93E+03,1.21E+04
7.88E+03,1.22E+04
7.78E+03,1.22E+04
7.78E+03,1.23E+04
7.98E+03,1.23E+04
8.25E+03,1.23E+04
8.35E+03,1.25E+04
8.35E+03,1.24E+04
8.40E+03,1.23E+04
8.38E+03,1.22E+04
8.43E+03,1.21E+04
8.55E+03,1.22E+04
8.58E+03,1.23E+04
8.63E+03,1.24E+04
8.63E+03,1.25E+04
8.78E+03,1.25E+04
8.78E+03,1.24E+04
8.88E+03,1.25E+04
8.87E+03,1.24E+04
8.90E+03,1.22E+04
8.90E+03,1.21E+04
8.78E+03,1.21E+04
8.78E+03,1.19E+04
8.78E+03,1.18E+04
8.78E+03,1.17E+04
8.78E+03,1.16E+04
8.83E+03,1.15E+04
8.68E+03,1.15E+04
8.50E+03,1.13E+04
8.40E+03,1.13E+04
8.30E+03,1.13E+04
8.40E+03,1.14E+04
8.40E+03,1.16E+04
8.40E+03,1.17E+04
8.50E+03,1.18E+04
8.63E+03,1.19E+04
8.48E+03,1.19E+04
8.33E+03,1.19E+04
8.13E+03,1.17E+04
8.23E+03,1.17E+04
8.30E+03,1.17E+04
8.30E+03,1.16E+04
8.30E+03,1.15E+04
8.23E+03,1.14E+04
8.13E+03,1.14E+04
8.03E+03,1.13E+04
7.83E+03,1.13E+04
7.73E+03,1.13E+04
7.53E+03,1.13E+04
7.43E+03,1.14E+04
7.33E+03,1.14E+04
7.25E+03,1.13E+04
7.15E+03,1.13E+04
7.05E+03,1.13E+04
7.15E+03,1.14E+04
7.25E+03,1.15E+04
7.25E+03,1.16E+04
7.15E+03,1.16E+04
7.15E+03,1.17E+04
7.25E+03,1.17E+04
7.33E+03,1.18E+04
7.43E+03,1.18E+04
7.23E+03,1.19E+04
7.08E+03,1.19E+04
7.05E+03,1.18E+04
6.98E+03,1.19E+04
7.03E+03,1.21E+04
7.13E+03,1.21E+04
7.18E+03,1.22E+04
7.03E+03,1.22E+04
6.93E+03,1.22E+04
6.93E+03,1.24E+04
6.93E+03,1.26E+04
6.93E+03,1.27E+04
6.93E+03,1.28E+04
6.67E+03,1.28E+04
6.67E+03,1.26E+04
6.67E+03,1.25E+04
6.67E+03,1.23E+04
6.67E+03,1.22E+04
6.67E+03,1.20E+04
6.83E+03,1.19E+04
6.67E+03,1.19E+04
6.67E+03,1.17E+04
6.78E+03,1.17E+04
6.85E+03,1.17E+04
6.85E+03,1.16E+04
6.78E+03,1.15E+04
6.83E+03,1.14E+04
6.73E+03,1.14E+04
6.28E+03,1.15E+04
6.23E+03,1.16E+04
6.13E+03,1.15E+04
5.95E+03,1.13E+04
5.85E+03,1.14E+04
5.75E+03,1.13E+04
5.85E+03,1.13E+04
5.83E+03,1.11E+04
5.83E+03,1.10E+04
5.93E+03,1.11E+04
6.03E+03,1.11E+04
6.03E+03,1.10E+04
6.20E+03,1.10E+04
6.30E+03,1.08E+04
6.30E+03,1.06E+04
6.30E+03,1.05E+04
6.30E+03,1.04E+04
6.28E+03,1.03E+04
6.70E+03,1.04E+04
6.70E+03,1.05E+04
6.70E+03,1.06E+04
6.70E+03,1.07E+04
6.70E+03,1.09E+04
6.73E+03,1.11E+04
6.88E+03,1.10E+04
7.00E+03,1.10E+04
7.08E+03,1.11E+04
7.18E+03,1.11E+04
7.18E+03,1.10E+04
7.55E+03,1.11E+04
7.55E+03,1.09E+04
7.55E+03,1.05E+04
8.00E+03,1.05E+04
8.00E+03,1.09E+04
8.00E+03,1.11E+04
8.38E+03,1.10E+04
8.38E+03,1.11E+04
8.48E+03,1.11E+04
8.58E+03,1.11E+04
8.58E+03,1.10E+04
8.75E+03,1.10E+04
8.85E+03,1.08E+04
8.85E+03,1.06E+04
8.85E+03,1.05E+04
8.85E+03,1.04E+04
8.83E+03,1.03E+04
9.25E+03,1.04E+04
9.25E+03,1.05E+04
9.25E+03,1.06E+04
9.25E+03,1.07E+04
9.25E+03,1.09E+04
9.28E+03,1.11E+04
9.43E+03,1.10E+04
9.55E+03,1.10E+04
9.63E+03,1.11E+04
9.73E+03,1.10E+04
9.73E+03,1.11E+04
9.70E+03,1.13E+04
9.80E+03,1.13E+04
9.70E+03,1.14E+04
9.60E+03,1.13E+04
9.38E+03,1.14E+04
9.28E+03,1.14E+04
9.33E+03,1.15E+04
9.40E+03,1.16E+04
9.40E+03,1.17E+04
9.33E+03,1.17E+04
9.22E+03,1.17E+04
9.22E+03,1.19E+04
9.38E+03,1.19E+04
9.22E+03,1.20E+04
9.22E+03,1.22E+04
9.22E+03,1.23E+04
9.22E+03,1.25E+04
9.22E+03,1.26E+04
9.22E+03,1.28E+04
9.48E+03,1.28E+04
9.48E+03,1.27E+04
9.48E+03,1.26E+04
9.48E+03,1.24E+04
9.48E+03,1.22E+04
9.58E+03,1.22E+04
9.73E+03,1.22E+04
9.68E+03,1.21E+04
9.58E+03,1.21E+04
9.53E+03,1.19E+04
9.60E+03,1.18E+04
9.63E+03,1.19E+04
9.78E+03,1.19E+04
9.98E+03,1.18E+04
9.88E+03,1.18E+04
9.80E+03,1.17E+04
9.70E+03,1.17E+04
9.70E+03,1.16E+04
9.80E+03,1.16E+04
9.80E+03,1.15E+04
9.88E+03,1.14E+04
9.98E+03,1.14E+04
1.01E+04,1.13E+04
1.01E+04,1.11E+04
1.01E+04,1.09E+04
1.01E+04,1.05E+04
1.06E+04,1.05E+04
1.08E+04,1.01E+04
1.06E+04,1.01E+04
1.04E+04,9.80E+03
1.04E+04,9.70E+03
1.04E+04,9.60E+03
1.04E+04,9.50E+03
1.04E+04,9.40E+03
1.04E+04,9.30E+03
1.02E+04,9.33E+03
1.02E+04,9.43E+03
1.02E+04,9.53E+03
1.02E+04,9.73E+03
1.02E+04,9.83E+03
1.01E+04,1.01E+04
9.80E+03,1.01E+04
9.53E+03,1.01E+04
9.38E+03,1.01E+04
9.29E+03,9.81E+03
9.29E+03,9.71E+03
9.29E+03,9.61E+03
9.29E+03,9.51E+03
9.29E+03,9.41E+03
9.29E+03,9.31E+03
8.78E+03,9.33E+03
8.78E+03,9.43E+03
8.78E+03,9.53E+03
8.78E+03,9.73E+03
8.78E+03,9.83E+03
8.83E+03,1.01E+04
8.58E+03,1.01E+04
8.30E+03,1.01E+04
8.03E+03,1.01E+04
7.89E+03,9.80E+03
7.89E+03,9.70E+03
7.89E+03,9.60E+03
7.89E+03,9.50E+03
